Title,Image,fidogreentexthover_pcontainsclass_my1,my1_URL,fidobluetext_URL,fidobluetext,Number,Status,ZipCode,Description,btn_URL,btn,btn_URL2,btn3,btn4
"
this pet 
Female Dog 
",https://img-cdn.pawboost.com/1705358074/10214858-compress.jpg,"
Reported
1 week ago,
updated 6 days ago ",https://www.pawboost.com/landing/pet/iVaX9B8nR8SSuGguxWvOM2s9ggPTzvgl/reunited-thispet-miami-fl-33134,https://www.pawboost.com/landing/moderate/iVaX9B8nR8SSuGguxWvOM2s9ggPTzvgl,"
Female Dog ",69918782,2,"Miami, FL 33134",Doberman Rescue did Yeoman work. ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/700728348870731, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%2012%2C%202024%20in%20Miami%2C%20FL%2033134%20near%20SW%207%20Street%20and%2054th%20Ave%20%0A%0ADescription%3A%20Big%2C%20sweet%20Doberman%20mix%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69918782%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Unknown 
Male Dog 
",https://img-cdn.pawboost.com/1705354926/19624592-compress.jpg,"
Reported
6 days ago,
updated 6 days ago ",https://www.pawboost.com/landing/pet/ymAHpxp2W_7SfALk3RaC8xbNkcFh85qU/reunited-unknown-homestead-fl-33033,https://www.pawboost.com/landing/moderate/ymAHpxp2W_7SfALk3RaC8xbNkcFh85qU,"
Male Dog ",69925590,2,"Homestead, FL 33033",Black with brown and the bottom looks neutered,https://www.facebook.com/LostPetsHomesteadFL/posts/895785109221487, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%2015%2C%202024%20in%20Homestead%2C%20FL%2033033%20near%20NE%2028th%20Terrace%2C%20hmstd%2C%20FL%2033033%2C%20USA%20%0A%0ADescription%3A%20Black%20with%20brown%20and%20the%20bottom%20looks%20neutered%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69925590%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Coco 
Female Dog 
",https://img-cdn.pawboost.com/1705344259/89524475-compress.jpg,"
Reported
3 weeks ago,
updated 6 days ago ",https://www.pawboost.com/landing/pet/5WFc1x-25XctsjPN1H_BRqOjS23thwQO/reunited-coco-fisher-island-fl-33109,https://www.pawboost.com/landing/moderate/5WFc1x-25XctsjPN1H_BRqOjS23thwQO,"
Female Dog ",69878062,2,"Fisher Island, FL 33109",Black with white spots on her chest,https://www.facebook.com/LostFoundPetsMiamiFL/posts/694069886203244, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Coco%20was%20LOST%20on%20January%201%2C%202024%20in%20Fisher%20Island%2C%20FL%2033109%20near%20By%20the%20docks%20%0A%0AMessage%20from%20Owner%3A%20Coco%20has%20been%20lost%20since%2012%3A44%20AM%20.%20We%20are%20worried%20sick.%20If%20anyone%20has%20seen%20her%20in%20fisher%20island%20please%20contact%20this%20number%20%21%20We%20are%20promising%20a%20big%20reward%20to%20see%20her%20come%20back%20.%20Please%20keep%20a%20look%20out%20%21%20%0A%0ADescription%3A%20Black%20with%20white%20spots%20on%20her%20chest%20%0A%0AFor%20more%20info%20or%20to%20contact%20Coco%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69878062%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Baby Girl 
Female Cat 
",https://img-cdn.pawboost.com/1705340961/41715460-compress.jpg,"
Reported
4 weeks ago,
updated 6 days ago ",https://www.pawboost.com/landing/pet/GDyesvjDcWRc4t1YJS0PDIlPCld7IGF2/reunited-babygirl-miami-fl-33133,https://www.pawboost.com/landing/moderate/GDyesvjDcWRc4t1YJS0PDIlPCld7IGF2,"
Female Cat ",69855788,2,"Miami, FL 33133",White with grey spot on head,https://www.facebook.com/LostFoundPetsMiamiFL/posts/690257596584473, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Baby%20Girl%20was%20LOST%20on%20December%2022%2C%202023%20in%20Miami%2C%20FL%2033133%20near%20Vista.%20S%20Bayshore%20%0A%0AMessage%20from%20Owner%3A%20Please%20help%20us%20find%20Baby%20Girl.%20Her%20mom%20Cathy%20is%20brokenhearted.%20So%20is%20her%20brother%20Da%20Boy%20Boy%20aka%20Big%20Fatz%20%0A%0ADescription%3A%20White%20with%20grey%20%20spot%20on%20head%20%0A%0AFor%20more%20info%20or%20to%20contact%20Baby%20Girl%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69855788%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
this pet 
Male Dog 
",https://img-cdn.pawboost.com/1705287301/53076533-compress.jpg,"
Reported
6 days ago,
updated 6 days ago ",https://www.pawboost.com/landing/pet/2fgctCHlxhJQb9T9__UkMaxyYslFLjox/reunited-thispet-princeton-fl-33032,https://www.pawboost.com/landing/moderate/2fgctCHlxhJQb9T9__UkMaxyYslFLjox,"
Male Dog ",69923829,2,"Princeton, FL 33032",,https://www.facebook.com/FloridaLostPets/posts/672909765039587, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%2014%2C%202024%20in%20Princeton%2C%20FL%2033032%20near%20Near%20ave%20and%20239th%20st%20%0A%0ADescription%3A%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69923829%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Cano 
Male Dog 
",https://img-cdn.pawboost.com/1705279594/42084480-compress.jpg,"
Reported
7 days ago,
updated 7 days ago ",https://www.pawboost.com/landing/pet/5GNPZAK7h7dI1EM2a-5iV5lEPBJnbuT_/reunited-cano-miami-fl-33196,https://www.pawboost.com/landing/moderate/5GNPZAK7h7dI1EM2a-5iV5lEPBJnbuT_,"
Male Dog ",69923499,2,"Miami, FL 33196",America bulldogs ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/701790175431215, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Cano%20was%20LOST%20on%20January%2014%2C%202024%20in%20Miami%2C%20FL%2033196%20near%20Near%20SW%20158th%20Ct%2C%20Miami%2C%20FL%2033196%2C%20USA%20%0A%0ADescription%3A%20America%20bulldogs%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Cano%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69923499%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Galileo 
Male Cat 
",https://img-cdn.pawboost.com/1705236843/89697603-compress.jpg,"
Reported
2 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/Td5VCYzJC7Z_TyII4gtGAlSiWM-00rsH/reunited-galileo-miami-fl-33186,https://www.pawboost.com/landing/moderate/Td5VCYzJC7Z_TyII4gtGAlSiWM-00rsH,"
Male Cat ",69891124,2,"Miami, FL 33186",Tabby with white belly & paws. White spot on nose,https://www.facebook.com/LostFoundPetsMiamiFL/posts/695873586022874, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Galileo%20was%20LOST%20on%20January%207%2C%202024%20in%20Miami%2C%20FL%2033186%20near%20Near%20st%20and%20140%20Ave%20%0A%0AMessage%20from%20Owner%3A%20We%20miss%20our%20cat%20so%20much.%20He%20is%20an%20indoor%20cat%20and%20is%20scared%20to%20be%20outside.%20Please%20look%20in%20bushes%20or%20under%20furniture%2C%20as%20he%20likes%20to%20hide.%20Thank%20you%20%0A%0ADescription%3A%20Tabby%20with%20white%20belly%20%26%20paws.%20White%20spot%20on%20nose%20%0A%0AFor%20more%20info%20or%20to%20contact%20Galileo%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69891124%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
this pet 
Female Dog 
",https://img-cdn.pawboost.com/1705230798/5863721-compress.jpg,"
Reported
1 week ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/ZwBgGvutJO3qc4PKLhr3KcS6iRljf8HF/reunited-thispet-goulds-fl-33170,https://www.pawboost.com/landing/moderate/ZwBgGvutJO3qc4PKLhr3KcS6iRljf8HF,"
Female Dog ",69919896,2,"Goulds, FL 33170",,https://www.facebook.com/LostFoundPetsMiamiFL/posts/701124945497738, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%2013%2C%202024%20in%20Goulds%2C%20FL%2033170%20near%20Sw%20217%20terrace%20%0A%0ADescription%3A%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69919896%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Carnage 
Male Cat 
",https://img-cdn.pawboost.com/1705200844/60127164-compress.jpg,"
Reported
1 week ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/_BW7Yji-2xnFXaxPYm0pmnVCVWegTpFo/reunited-carnage-miami-fl-33176,https://www.pawboost.com/landing/moderate/_BW7Yji-2xnFXaxPYm0pmnVCVWegTpFo,"
Male Cat ",69921388,2,"Miami, FL 33176",Fluffy tabby mix he’s a very sweet boy ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/701282245482008, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Carnage%20%20was%20LOST%20on%20January%2013%2C%202024%20in%20Miami%2C%20FL%2033176%20near%20In%20Kendall%20on%2088th%20street%20%0A%0ADescription%3A%20Fluffy%20tabby%20mix%20he%E2%80%99s%20a%20very%20sweet%20boy%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Carnage%20%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69921388%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Peluche Chiqui 
Male Dog 
",https://img-cdn.pawboost.com/1705188484/23358199-compress.jpg,"
Reported
1 week ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/Ef4gV2uAPMX8NysLTNdVnEDbWtSEFMiT/reunited-peluchechiqui-miami-fl-33165,https://www.pawboost.com/landing/moderate/Ef4gV2uAPMX8NysLTNdVnEDbWtSEFMiT,"
Male Dog ",69920818,2,"Miami, FL 33165",Reddish Gold hair,https://www.facebook.com/LostFoundPetsMiamiFL/posts/701217208821845, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Peluche%20Chiqui%20was%20LOST%20on%20January%2013%2C%202024%20in%20Miami%2C%20FL%2033165%20near%20Near%20SW%20112th%20Ct%2C%20Miami%2C%20FL%2033165%2C%20USA%20%0A%0AMessage%20from%20Owner%3A%20My%20abuela%20is%20desperate%20please%20help%20us%20find%20Peluche.%20Boy%20dog%20with%20reddish%20gold%20long%20hair%20very%20sweet%20and%20friendly.%202610%20sw%20112%20ct%20is%20our%20address.%20Please%20contact%20us%20he%20is%20very%20loved%20and%20important%20to%20her.%20If%20unable%20to%20catch%20him%20please%20still%20call%20us%20and%20we%20will%20come.%20%0A%0ADescription%3A%20Reddish%20Gold%20hair%20%0A%0AFor%20more%20info%20or%20to%20contact%20Peluche%20Chiqui%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69920818%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Unknown 
Unknown Dog 
",https://img-cdn.pawboost.com/1705190044/6647636-compress.jpg,"
Reported
1 week ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/Ajz9oWwXCR0-i7xnkZrRRt-BKLgUxHH-/reunited-unknown-miami-fl-33126,https://www.pawboost.com/landing/moderate/Ajz9oWwXCR0-i7xnkZrRRt-BKLgUxHH-,"
Unknown Dog ",69914967,2,"Miami, FL 33126",Two small dogs just showed up at my neighbors hse.,https://www.facebook.com/LostFoundPetsMiamiFL/posts/700074018936164, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%2011%2C%202024%20in%20Miami%2C%20FL%2033126%20near%20NW%2065th%20Avenue%20and%20Tamiami%20C%20Road%20%0A%0AMessage%20from%20Finder%3A%20My%20neighbor%20found%20two%20small%20wet%20dogs%20on%20her%20porch.%20She%20is%20caring%20for%20them%20until%20owner%20contacts%20her.%20%20%0A%0ADescription%3A%20Two%20small%20dogs%20just%20showed%20up%20at%20my%20neighbors%20hse.%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69914967%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Luke 
Male Dog 
",https://img-cdn.pawboost.com/1705184764/86873895-compress.jpg,"
Reported
4 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/trwZVXHfGvXTBlfLQ5md_dkoVjt7_Y0j/reunited-luke-palmetto-bay-fl-33158,https://www.pawboost.com/landing/moderate/trwZVXHfGvXTBlfLQ5md_dkoVjt7_Y0j,"
Male Dog ",69851248,2,"Palmetto Bay, FL 33158",Blue eyes brown and white fur ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/689080433368856, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Luke%20was%20LOST%20on%20December%2023%2C%202023%20in%20Palmetto%20Bay%2C%20FL%2033158%20near%20Near%20old%20Cutler%20road%20%20Palmetto%20bay%20%20%0A%0ADescription%3A%20Blue%20eyes%20brown%20and%20white%20fur%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Luke%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69851248%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Tigger 
Male Dog 
",https://img-cdn.pawboost.com/1705168204/66201864-compress.jpg,"
Reported
1 week ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/MJoCqAyhAzu0mQutNvMp94xiUmEcxNXx/reunited-tigger-miami-fl-33183,https://www.pawboost.com/landing/moderate/MJoCqAyhAzu0mQutNvMp94xiUmEcxNXx,"
Male Dog ",69919491,2,"Miami, FL 33183","Male, brindle mix. He's an old dog who takes so if found please contact us urgently. Reward if returned!",https://www.facebook.com/LostFoundPetsMiamiFL/posts/701050805505152, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Tigger%20was%20LOST%20on%20January%2013%2C%202024%20in%20Miami%2C%20FL%2033183%20near%20Near%20Calusa%20Prepatory%20School%20%26%20Archimedean%20%0A%0AMessage%20from%20Owner%3A%20Our%20boy%20must%20have%20gotten%20out%20from%20the%20gate%20and%20we%20hope%20no%20one%20picked%20him%20up.%0D%0AHe%20has%20no%20collar%20on%20him%2C%20but%20certainly%20knows%20his%20way%20.%20He%20takes%20%20so%20if%20found%20please%20please%20contact%20urgently.%20Reward%20if%20returned%21%20%20%0A%0ADescription%3A%20Male%2C%20brindle%20mix.%20He%27s%20an%20old%20dog%20who%20takes%20%20so%20if%20found%20please%20contact%20us%20urgently.%20Reward%20if%20returned%21%20%0A%0AFor%20more%20info%20or%20to%20contact%20Tigger%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69919491%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Balto 
Male Dog 
",https://img-cdn.pawboost.com/1705165042/74414059-compress.jpg,"
Reported
1 week ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/CdeWTa8XjcN4w-UYzzZrxKj_S6rGHFZA/reunited-balto-miami-fl-33186,https://www.pawboost.com/landing/moderate/CdeWTa8XjcN4w-UYzzZrxKj_S6rGHFZA,"
Male Dog ",69919330,2,"Miami, FL 33186",Friendly ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/700987885511444, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Balto%20was%20LOST%20on%20January%2012%2C%202024%20in%20Miami%2C%20FL%2033186%20near%20Near%20SW%20102nd%20Terrace%2C%20Miami%2C%20FL%2033186%2C%20USA%20%0A%0ADescription%3A%20Friendly%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Balto%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69919330%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Lulu 
Female Dog 
",https://img-cdn.pawboost.com/1705164563/79037456-compress.jpg,"
Reported
1 week ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/dNv8fT5mAXZ2Bb4_JkPzf0ZghAb_gRbd/reunited-lulu-hialeah-fl-33014,https://www.pawboost.com/landing/moderate/dNv8fT5mAXZ2Bb4_JkPzf0ZghAb_gRbd,"
Female Dog ",69919196,2,"Hialeah, FL 33014",Long and golden hair .,https://www.facebook.com/LostFoundPetsMiamiFL/posts/700857412191158, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Lulu%20was%20LOST%20on%20January%2012%2C%202024%20in%20Hialeah%2C%20FL%2033014%20near%20Near%20W%206th%20Ave%2C%20Hialeah%2C%20FL%2033014%2C%20USA%20%0A%0AMessage%20from%20Owner%3A%20.%20Please%20help%20us%20to%20return%20Lul%C3%BA%20at%20home%20.%20We%20are%20desperates%20searching%20for%20%20her%20%20%E2%9D%A4%EF%B8%8F%E2%80%8D%F0%9F%A9%B9%20%0A%0ADescription%3A%20Long%20and%20golden%20hair%20.%20%0A%0AFor%20more%20info%20or%20to%20contact%20Lulu%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69919196%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Luna 
Female Dog 
",https://img-cdn.pawboost.com/1705164484/72052024-compress.jpg,"
Reported
1 week ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/cjkXZ7MrqHVxySgvV4HlFiveLj7GtRg8/reunited-luna-hialeah-fl-33014,https://www.pawboost.com/landing/moderate/cjkXZ7MrqHVxySgvV4HlFiveLj7GtRg8,"
Female Dog ",69919197,2,"Hialeah, FL 33014",Mini Goldendoodle with red long hair .,https://www.facebook.com/LostFoundPetsMiamiFL/posts/700858982191001, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Luna%20was%20LOST%20on%20January%2012%2C%202024%20in%20Hialeah%2C%20FL%2033014%20near%20Near%20W%206th%20Ave%2C%20Hialeah%2C%20FL%2033014%2C%20USA%20%0A%0AMessage%20from%20Owner%3A%20.%20Please%20help%20us%20to%20return%20Luna%20%20at%20home%20.%20We%20are%20desperates%20searching%20for%20her%20.%20%0A%0ADescription%3A%20Mini%20Goldendoodle%20%20with%20red%20long%20hair%20.%20%0A%0AFor%20more%20info%20or%20to%20contact%20Luna%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69919197%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Chloe 
Female Dog 
",https://img-cdn.pawboost.com/1705159038/39247999-compress.jpg,"
Reported
1 week ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/QFLoWl3hzI0LcCcdjmpJ9N433oDPB_q9/reunited-chloe-cutler-bay-fl-33189,https://www.pawboost.com/landing/moderate/QFLoWl3hzI0LcCcdjmpJ9N433oDPB_q9,"
Female Dog ",69919113,2,"Cutler Bay, FL 33189",Female tan frenchy,https://www.facebook.com/LostFoundPetsMiamiFL/posts/700811262195773, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Chloe%20was%20LOST%20on%20January%2012%2C%202024%20in%20Cutler%20Bay%2C%20FL%2033189%20near%20Jamaica%20Dr%2C%20Cutler%20Bay%2C%20FL%2033189%2C%20USA%20%0A%0AMessage%20from%20Owner%3A%20My%20neighbors%20lost%20there%20frenchy%20her%20name%20is%20Chloe%20if%20you%20have%20any%20information%20on%20her%20please%20text%20or%20call%20right%20away%20%21%21%20Please%20dont%20chase%20if%20shes%20scared%20%21%20My%20neighbors%20have%20been%20up%20and%20down%20looking%20for%20her%20and%20i%20would%20like%20to%20keep%20them%20a%20amazing%20reunion%21%20%0A%0ADescription%3A%20Female%20tan%20frenchy%20%0A%0AFor%20more%20info%20or%20to%20contact%20Chloe%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69919113%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
this pet 
Male Dog 
",https://img-cdn.pawboost.com/1705117583/13975377-compress.jpg,"
Reported
2 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/tILRHPIIFjZSM2dM2g5iArJWgZ1iva2P/reunited-thispet-miami-fl-33125,https://www.pawboost.com/landing/moderate/tILRHPIIFjZSM2dM2g5iArJWgZ1iva2P,"
Male Dog ",69907427,2,"Miami, FL 33125",Gracias a lo chip logramos conseguir a la famili 🙌,https://www.facebook.com/LostFoundPetsMiamiFL/posts/698804735729759, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%209%2C%202024%20in%20Miami%2C%20FL%2033125%20near%20Near%20NW%20Third%20St%20Miami%2C%20FL%20%2033125%20Estados%20Unidos%20%0A%0AMessage%20from%20Finder%3A%20Me%20encontr%C3%A9%20este%20perrito%20ayuden%20a%20encontrar%20a%20su%20due%C3%B1o%20%F0%9F%A5%BA%20%0A%0ADescription%3A%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69907427%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Shaggy 
Male Dog 
",https://img-cdn.pawboost.com/1705103721/78006926-compress.jpg,"
Reported
3 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/zS4t7DoHX73PnR2Fd7SuNA1VN45kcDOw/reunited-shaggy-miami-fl-33135,https://www.pawboost.com/landing/moderate/zS4t7DoHX73PnR2Fd7SuNA1VN45kcDOw,"
Male Dog ",69877171,2,"Miami, FL 33135",,https://www.facebook.com/LostFoundPetsMiamiFL/posts/693907962886103, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Shaggy%20was%20LOST%20on%20December%2031%2C%202023%20in%20Miami%2C%20FL%2033135%20near%20SW%2027%20AVE%20AND%2011%20ST%20%0A%0ADescription%3A%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Shaggy%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69877171%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Unknown 
Female Dog 
",https://img-cdn.pawboost.com/1705095922/16383803-compress.jpg,"
Reported
2 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/d1Wp5-PfmugTRNzFcniKDw_ZYuvMXdwh/reunited-unknown-miami-fl-33183,https://www.pawboost.com/landing/moderate/d1Wp5-PfmugTRNzFcniKDw_ZYuvMXdwh,"
Female Dog ",69911091,2,"Miami, FL 33183","So sweet but nervous, looks someone baby, using a pink sweater ",https://www.facebook.com/LostFoundPetsMiamiFL/posts/699466952330204, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%2010%2C%202024%20in%20Miami%2C%20FL%2033183%20near%20Near%20Pl%20Kendall%2033183%20%0A%0ADescription%3A%20So%20sweet%20but%20nervous%2C%20looks%20someone%20baby%2C%20using%20a%20pink%20sweater%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69911091%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
